GENE,Alanine and Aspartate Metabolism,Aminosugar Metabolism,Arginine and Proline Metabolism,Bile Acid Biosynthesis,Biotin Metabolism,Cholesterol Metabolism,Citric Acid Cycle,CoA Biosynthesis,CoA Catabolism,Cysteine Metabolism,Fatty Acid Metabolism,Fatty acid activation,Fatty acid elongation,Fatty acid oxidation,Fatty acid oxidation_ peroxisome,Folate Metabolism,Galactose metabolism,Glutamate metabolism,Glutathione Metabolism,Glycine_ Serine_ and Threonine Metabolism,Glycolysis/Gluconeogenesis,Glyoxylate and Dicarboxylate Metabolism,Heme Biosynthesis,Heme Degradation,Histidine Metabolism,IMP Biosynthesis,Inositol Phosphate Metabolism,Lysine Metabolism,Methionine Metabolism,N-Glycan Degradation,NAD Metabolism,Nucleic acid degradation,Nucleotide Sugar Metabolism,Oxidative Phosphorylation,Pentose Phosphate Pathway,Pentose and Glucuronate Interconversions,Phenylalanine metabolism,Purine Catabolism,Pyrimidine Biosynthesis,Pyrimidine Catabolism,Pyruvate Metabolism,Salvage Pathway,Sphingolipid Metabolism,Steroid Metabolism,Tetrahydrobiopterin,Thiamine Metabolism,Triacylglycerol Synthesis,Tryptophan metabolism,Tyr_ Phe_ Trp Biosynthesis,Tyrosine metabolism,Ubiquinone Biosynthesis,Urea cycle/amino group metabolism,Valine_ Leucine_ and Isoleucine Metabolism,M_ala__L_e,M_arg__L_e,M_asn__L_e,M_asp__L_e,M_chol_e,M_cys__L_e,M_fol_e,M_glc__D_e,M_gln__L_e,M_glu__L_e,M_gly_e,M_gthox_e,M_gthrd_e,M_h2o_e,M_h_e,M_his__L_e,M_ile__L_e,M_inost_e,M_leu__L_e,M_lys__L_e,M_met__L_e,M_nh4_e,M_o2_e,M_phe__L_e,M_pi_e,M_ser__L_e,M_succ_e,M_thf_e,M_thr__L_e,M_trp__L_e,M_tyr__L_e,M_urea_e,M_val__L_e,M_ala__L_c,M_amp_c,M_arg__L_c,M_asn__L_c,M_asp__L_c,M_atp_c,M_chsterol_c,M_clpn_hs_c,M_cmp_c,M_cys__L_c,M_dag_hs_c,M_damp_c,M_dcmp_c,M_dgmp_c,M_dtmp_c,M_gln__L_c,M_glu__L_c,M_gly_c,M_glygn1_c,M_gmp_c,M_h2o_c,M_his__L_c,M_ile__L_c,M_leu__L_c,M_lpchol_hs_c,M_lys__L_c,M_mag_hs_c,M_met__L_c,M_pa_hs_c,M_pail_hs_c,M_pchol_hs_c,M_pe_hs_c,M_phe__L_c,M_pro__L_c,M_ps_hs_c,M_ser__L_c,M_sphmyln_hs_c,M_tag_hs_c,M_thr__L_c,M_trp__L_c,M_tyr__L_c,M_ump_c,M_val__L_c,M_xolest_hs_c,tot_biom,total_path,kcat,GeneExp,subsys,path_label,TCGA_val,CNV_val,TCGA_annot,CNV,SURV
ABCA1_RPMI-8226,0.015898167,0,1.910482848,0,0,0.00992,0.483325,0,0,0.0025,0.338243639,0,0.0288782,0,0,0.962343517,0,-1.8556859,0.309872667,0.536208667,0.448904964,0,0,0,0.0095976,0.00930825,4.57E-05,0.010770619,0.012089,0,1.0666886,0,0,1.9731185,-0.002069867,-0.008073,0,0,0.001662714,7.49E-05,3.215484556,0,9.57E-05,0,0.010594667,0,0.007386909,0.009413143,0.047676,0.975474209,0,1.68591632,0.001118724,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,0,2.291,BF,NO,-1.365800682,0.333333333,NEUTRAL,LOSS,NEUTRAL
ABCA1_SR,0.0229605,0,1.910532121,0,0,0.009426119,0.289574733,0,0,0.00498195,0.374062833,0,0.0275944,0,0,1.082369552,0,-2.1435774,0,0.806342333,0.580301536,0,0,0,0.0098376,0.008895,4.70E-05,0.010821,0.0112185,0,0.87869985,0,0,1.10609925,-0.001973,-0.0076253,0,0,0.002379286,-4.77E-05,-0.641824111,0,9.15E-05,0,0.010617556,0,0.007058364,0.009418095,0.047779,0.97182014,0,1.68795568,0.002473,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,0,2.289,BF,NO,-1.365800682,0.333333333,NEUTRAL,LOSS,NEUTRAL
ABCC3_CCRF-CEM,-0.01436275,0,1.274127636,0,0,0.009161,0.349738733,0,0,0.009615,0.358460028,0,0.026905,0.136581862,0,0.919832,0,2.7373445,0.936282222,0.470722733,0.385930643,0,0,0,0.0099666,0.00867225,4.77E-05,0.010848143,0.010751,0,-0.6006451,0,0,1.568913,-0.0019208,-2.0984035,0,0,0.001549143,-4.66E-05,-0.465921815,0,8.92E-05,0,0.01063,0,0.006882091,0.009420762,0.047835,0.010998605,0,0.84592208,0.097937897,17,11,14,17,14,10,15,100,20,18,100,14,22,18,100,15,15,8,100,15,12,16,16,16,100,16,100,100,100,100,100,100,19,17,100,7,100,100,100,16,19,17,16,100,18,15,18,15,9,19,100,17,16,16,9,100,100,13,15,17,17,17,17,17,100,100,16,20,100,8,19,100,100,17,20,100,17,2030,1282,0,3.808,AB,SC,-0.936594047,1,NEUTRAL,NEUT,NEUTRAL
ABCC3_HL-60,0.018259,0,1.274116364,0,0,0.010178476,0.798114267,0,0,0.0049807,0.258634722,0,0.0295504,0,0,0.966495448,0,2.5030586,0.787112889,0.545883367,0.597440036,0,0,0,0.0094719,0.009525,4.50E-05,0.010744238,0.012545,0,-0.67188995,0,0,2.02703675,-0.002120533,-0.0083074,0,0,0.001701429,-5.12E-05,-0.823235148,0,9.79E-05,0,0.010582667,0,0.007558727,0.009410667,0.047622,-0.051002907,0,0.84591444,0.011953138,17,11,14,17,14,10,15,100,20,18,100,14,22,18,100,15,15,8,100,15,12,16,16,16,100,16,100,100,100,100,100,100,19,17,100,7,100,100,100,16,19,17,16,100,18,15,18,15,9,19,100,17,16,16,9,100,100,13,15,17,17,17,17,17,100,100,16,20,100,8,19,100,100,17,20,100,17,2030,1282,0,3.866,AB,SC,-0.936594047,1,NEUTRAL,NEUT,NEUTRAL
ABCC3_K-562,0.024270833,0,1.274109333,0,0,0.010811857,0.4142246,0,0,0.0173776,0.284031167,0,0.0311968,0.159816897,0,1.038455379,0,1.7361249,0,0.7197503,0.661165679,0,0,0,0.0091638,0.010056,4.33E-05,0.010679476,0.013662,0,-1.03174705,0,0,2.19965425,-0.0022448,-0.0088818,0,0,0.001796286,8.10E-05,-0.723561593,0,0.000103354,0,0,0,0.007979909,0.009404381,0,0.434923558,0,0.84590968,0.110128172,17,11,14,17,14,10,15,100,20,18,100,14,22,18,100,15,15,8,100,15,12,16,16,16,100,16,100,100,100,100,100,100,19,17,100,7,100,100,100,16,19,17,16,100,18,15,18,15,9,19,100,17,16,16,9,100,100,13,15,17,17,17,17,17,100,100,16,20,100,8,19,100,100,17,20,100,17,2030,1282,0,3.808,AB,SC,-0.936594047,1,NEUTRAL,NEUT,NEUTRAL
ABCC3_MOLT-4,0.024061833,0,1.274128182,0,0,0.009111071,0.344138733,0,0,0.006582,0.649340583,0,0.02677604,0,0,0.939133414,0,1.8123431,0,0.4850206,0.38953275,0,0,0,0.0099909,0.008631,4.78E-05,0.01085319,0.0106635,0,-0.91265975,0,0,0.69559325,-0.001911067,-2.0983995,0,0,0.002623143,6.95E-05,1.858274704,0,8.87E-05,0,0.010632222,0,0.006849182,0.009421333,0.047845,0.987745814,0,0.84790096,0.08300531,17,11,14,17,14,10,15,100,20,18,100,14,22,18,100,15,15,8,100,15,12,16,16,16,100,16,100,100,100,100,100,100,19,17,100,7,100,100,100,16,19,17,16,100,18,15,18,15,9,19,100,17,16,16,9,100,100,13,15,17,17,17,17,17,100,100,16,20,100,8,19,100,100,17,20,100,17,2030,1282,0,3.808,AB,SC,-0.936594047,1,NEUTRAL,NEUT,NEUTRAL
ABCC3_RPMI-8226,0.015898167,0,1.910482848,0,0,0.00992,0.483325,0,0,0.0025,0.277154528,0,0.0288782,0.147030552,0,0.962688345,0,-2.1345713,0,0.536208667,0.740059893,0,0,0,0.0095976,0.00930825,4.57E-05,0.010770619,0.012089,0,0.9272459,0,0,1.5728295,-0.002069867,-0.008073,0,0,0.001662714,7.49E-05,2.992442593,0,9.57E-05,0,0.010594667,0,0.007386909,0.009413143,0.047676,0.487102116,0,1.68591636,0.001118724,17,11,14,17,14,10,15,100,20,18,100,14,22,18,100,15,15,8,100,15,12,16,16,16,100,16,100,100,100,100,100,100,19,17,100,7,100,100,100,16,19,17,16,100,18,15,18,15,9,19,100,17,16,16,9,100,100,13,15,17,17,17,17,17,100,100,16,20,100,8,19,100,100,17,20,100,17,2030,1282,0,3.808,AB,SC,-0.936594047,1,NEUTRAL,NEUT,NEUTRAL
ABCC3_SR,-0.009350917,0.0335829,1.274124697,0,0,0.009426119,0.289574733,0,0,0.0025,0.60337775,0,0.0275944,0,0,1.082369552,0,-2.1386135,0,0.806342333,0.3535455,0,0,0,0.0098376,0.008895,4.70E-05,0.010821,0.0112185,0,1.00048925,0,0,0.41704175,-0.001973,-0.0076253,0,0,0.002703429,7.16E-05,-0.414079222,0,9.15E-05,0,0.010617556,0,0.007058364,0.009418095,0.047779,0.911466953,0,0.84592008,0.002473,17,11,14,17,14,10,15,100,20,18,100,14,22,18,100,15,15,8,100,15,12,16,16,16,100,16,100,100,100,100,100,100,19,17,100,7,100,100,100,16,19,17,16,100,18,15,18,15,9,19,100,17,16,16,9,100,100,13,15,17,17,17,17,17,100,100,16,20,100,8,19,100,100,17,20,100,17,2030,1282,0,3.808,AB,SC,-0.936594047,1,NEUTRAL,NEUT,NEUTRAL
ABCC4_CCRF-CEM,-0.026726583,0,1.910271485,0,0,0.009161,0.349738733,0,0,0.00659505,0.616121833,0,0.02690504,0.136581862,0,0.922865345,0,1.9095271,0,0.4811819,0.266629679,0,0,0,0.0099666,0.00867225,4.77E-05,0.010848143,0.010751,0,-0.9117466,0,0,1.0177855,-0.0019208,-2.0984035,0,0,0.001549143,6.98E-05,0.538547259,0,8.92E-05,0,0.01063,0,0.006882091,0.009420762,0.047835,0.010998605,0,1.68563196,0.010565655,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,0,3.642,AB,SC,-0.90728154,0.583333333,NEUTRAL,NEUT,NEUTRAL
ABCC4_HL-60,0.017213667,0,1.910238606,0,0,0.010178476,0.718770733,0,0,0.00686245,0.571759667,0,0.0295504,0.109103172,0,0.966495448,0,-2.1361613,0,0.548392467,0.552800786,0,0,0,0.0094719,0.009525,4.50E-05,0.010744238,0.012545,0,0.9399457,0,0,1.59020425,-0.002120533,-0.0083074,0,0,0.001701429,7.67E-05,0.216835481,0,9.79E-05,0,0.010582667,0,0.007558727,0.009410667,0.047622,0.425837256,0,1.6855958,0.117976034,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,0,6.571,AB,SC,-0.90728154,0.583333333,NEUTRAL,NEUT,NEUTRAL
ABCC4_K-562,0.024270917,0,1.910218121,0,0,0.010811857,0.553139667,0,0,0.0173776,0.40688325,0,0.0311968,0,0,1.038455379,0,-2.1278168,0,0.708174067,0.528019214,0,0,0,0.0091638,0.010056,4.33E-05,0.010679476,0.013662,0,1.03801015,0,0,1.5107225,-0.0022448,-0.0088818,0,0,0.001796286,8.10E-05,0.042153963,0,0.000103354,0,0,0,0.007979909,0.009404381,0,-0.053448535,0,1.68557328,-0.000155759,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,0,7.166,AB,SC,-0.90728154,0.583333333,NEUTRAL,NEUT,NEUTRAL
ABCC4_MOLT-4,0.02558125,0,1.910273121,0,0,0.009111071,0.344138733,0,0,0.0049825,0.312977444,0,0.02677604,0,0,0.939133448,0,-2.0498205,0.107038444,0.482888,0.506989571,0,0,0,0.0099909,0.008631,4.78E-05,0.01085319,0.0106635,0,0.99606795,0,0,1.26593225,-0.001911067,-0.0073398,0,0,0.001541714,6.95E-05,0,0,8.87E-05,0,0.010632222,0,0.006849182,0.009421333,0.047845,0.011001628,0,1.68563376,0.014230138,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,0,3.229,AB,SC,-0.90728154,0.583333333,NEUTRAL,NEUT,NEUTRAL
ABCC4_RPMI-8226,0.020033333,0,1.910246939,0,0,0.00992,0.483325,0,0,0.0049811,0.522199194,0,0.0288782,0.088264207,0,0.962343517,0,-2.1395336,0,0.536208667,0.573294929,0,0,0,0.0095976,0.00930825,4.57E-05,0.010770619,0.012089,0,0.9534481,0,0,1.4663155,-0.002069867,-2.09847,0,0,0.001662714,7.49E-05,0.172941444,0,9.57E-05,0,0.010594667,0,0.007386909,0.009413143,0.047676,0.487102116,0,1.68758172,0.040461828,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,0,5.442,AB,SC,-0.90728154,0.583333333,NEUTRAL,NEUT,NEUTRAL
ABCC4_SR,0.023421583,0,1.910262909,0,0,0.009426119,0.289574733,0,0,0.00498195,0.316408194,0,0.02775172,0,0,1.082369552,0,-2.1435773,0,0.806342333,0.685775179,0,0,0,0.0098376,0.008895,4.70E-05,0.010821,0.0112185,0,0.87869985,0,0,1.10609925,-0.001973,-0.0076253,0,0,0.001588857,-4.77E-05,2.350624741,0,9.15E-05,0,0.010617556,0,0.007058364,0.009418095,0.047779,0.459423023,0,1.68562252,0.002473,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,0,3.899,AB,SC,-0.90728154,0.583333333,NEUTRAL,NEUT,NEUTRAL
